word;vector
de;0.248078 0.047814 -0.034810 -0.175433 -0.203953 -0.163598 0.210564 0.857402 -0.032077 -0.057326 -0.188224 0.097070 -0.480475 -0.365479 -0.015572 0.226793 -0.476494 -0.083344 -0.273753 0.290577 0.405303 0.369011 0.257317 0.290033 -0.463925 0.422690 -0.525812 -0.136680 -0.817899 0.509551 0.080779 -0.800893 0.136850 -0.132802 0.595536 -0.309267 -0.733779 -0.193886 -0.419897 -0.155612 0.243403 0.001573 0.373469 0.076397 -0.422880 0.613057 0.362490 0.122292 0.311837 0.308840 -0.048158 0.105014 -0.245640 0.363318 -0.419724 -0.221596 0.046775 -0.444642 -0.000099 0.372074 0.021387 0.086301 -0.226254 -0.026473 -0.282989 0.598281 -0.621728 1.112130 0.112569 -0.318110 0.510167 0.525278 0.626525 0.347472 0.317706 1.679408 -0.072825 -0.421987 -0.053943 0.000269 -0.705799 0.458219 -0.057546 -0.930084 -0.081732 0.328702 0.137978 0.092481 -0.083523 0.031732 -0.272972 1.717848 -0.066908 -0.159651 0.127061 -0.558495 0.539149 -0.232936 0.210835 -0.431954 0.295849 -0.296531 -0.207712 0.183463 -0.507461 0.223456 -0.459817 -0.466119 0.545036 0.010444 -1.007148 -0.183771 0.528653 0.163885 1.905267 -0.398970 0.262800 1.192848 0.370653 -1.165048 0.148016 0.020812 0.070212 -0.888628 0.267361 0.324282 -0.386487 0.361500 1.557408 -0.012753 0.297482 0.458282 -0.359502 0.409866 -0.099687 -0.364217 -0.577655 -0.147681 0.474303 0.445739 0.226001 0.471686 -0.226301 0.058954 -0.737936 0.774871 0.524367 -0.120902 -0.043517 -0.230254 0.843454 0.036449 -0.024482 -0.364102 0.161943 -0.195781 -0.524233 0.693969 0.780325 0.570405 -0.476277 -0.592269 0.065062 -0.161761 -0.129551 0.047961 0.055347 -0.356876 0.413779 -0.365515 -0.448332 -1.237547 0.232423 0.110449 -0.327196 -0.310053 -0.080700 0.068669 -0.305583 0.367739 0.376628 2.599918 0.462849 0.370941 0.007475 0.252213 -0.467241 0.238523 0.162341 -0.235827 0.062599 0.181697 0.014836 -0.742287 -0.559848 0.308991 0.381400 0.207834 0.061793 -0.130972 0.031549 0.213800 -0.454093 -0.019095 -0.527108 -0.211461 -0.007676 -0.055618 0.738914 -0.082925 0.284527 -0.156425 0.442896 -2.020201 -0.141342 0.142109 0.279061 0.875352 -0.346225 -0.223056 0.914401 -1.005331 -0.489207 -0.319886 0.562168 -0.008135 0.363001 0.191239 -0.496249 0.058021 0.420463 -0.311961 -0.069423 -0.102533 -0.021278 -0.152394 -0.179988 -0.453829 -0.285861 0.023967 -0.186440 0.062983 -0.568764 -0.622100 -0.744845 -0.486290 -0.460612 -0.399757 0.262251 -0.252599 -0.126467 -0.446728 -0.158237 -0.403467 0.200785 0.191461 0.408008 0.317580 -0.346246 0.369339 -0.218220 -0.256992 -0.197921 0.248313 0.027053 0.027424 0.446545 0.502608 -0.574471 0.466087 -0.460488 -0.050483 -0.386543 -0.008417 0.995450 0.496236 -0.315718 -0.553349 0.846997 -0.097346 0.323108 -0.046551 -0.442729 0.346077 0.295342 0.016218 -0.528214 -0.689173 -0.602126 -0.494158 0.170002 0.039442 0.013310 0.838285 1.235977 -0.439551 0.614411 -0.038030 0.586401 -0.081217
la;0.082239 -0.361039 0.368635 0.300202 0.016283 0.071353 -0.181100 1.040273 -0.006884 0.855811 -0.187544 -0.272473 -0.195669 0.129401 0.054274 1.002351 -0.448806 -0.094559 -0.539618 0.784549 0.875704 -0.586145 -0.006661 0.780310 -0.624916 0.202515 -0.129095 -0.081945 -1.069799 0.350103 -0.306974 -0.741173 -0.476407 0.341859 0.219032 -0.399211 0.033509 0.698968 -0.300674 -0.181683 0.545546 0.252884 -0.282241 0.211228 -0.252486 0.473039 0.133970 -0.135031 0.767837 0.019950 -0.207208 -0.308314 -0.170627 0.567876 -0.611544 0.342982 -0.298436 -0.374292 0.168546 0.141644 -0.156023 0.385042 0.532990 0.280398 0.391981 0.161555 -1.029071 1.566815 0.976925 -0.572702 0.085223 -0.068347 0.394514 0.139012 0.598766 1.556472 -0.252299 -0.571988 0.450763 0.105232 -0.160087 0.629597 0.225082 -0.293108 0.713653 -0.154463 0.133822 0.503679 -0.233588 -0.291775 -0.244612 1.699063 0.011008 0.250740 -0.223084 -0.979475 0.487599 -0.055218 1.269846 0.276606 0.511616 0.177613 0.189855 0.007769 -0.374587 0.464995 0.195963 -0.164109 -0.422696 0.392009 -0.414611 -0.345465 -0.374050 0.608269 1.605426 -0.492213 -0.718562 1.330354 -0.195698 -1.133567 0.313245 -0.072537 -0.258534 -0.754948 -0.005704 0.102931 0.104324 1.020512 1.550798 0.135903 0.368565 0.090324 -0.973221 -0.180518 -0.330476 -1.212357 -0.147769 -0.819686 0.515166 0.086905 0.649432 0.178119 -0.019559 0.124727 -0.285451 -0.329041 -0.236880 -0.150174 0.408455 -0.405954 0.381838 -0.638282 -0.730132 -0.630080 0.768264 -0.058081 0.052686 0.695203 0.753829 0.519825 -0.837544 -0.072671 -0.198489 0.035865 -0.705939 -0.210546 0.457707 -0.079486 -0.108678 -0.254770 -0.123535 -0.992575 0.454447 0.260601 0.158792 -0.042309 0.257730 0.489642 -0.414659 0.980189 -0.071167 2.527168 0.321033 0.649099 0.026825 0.177486 0.116638 -0.306177 -0.008545 -0.039890 0.025813 0.060135 0.055179 -0.926835 -0.142919 0.593687 0.904126 -0.302928 -0.439154 0.185040 -0.091244 0.384806 -0.185007 -0.310680 -0.455682 -0.149774 -0.266900 -0.013329 0.954244 0.026607 0.550094 0.502151 -0.413816 -2.202538 -0.308834 0.584860 0.405811 0.320886 -0.104405 -0.693382 0.107480 0.105566 0.184137 0.428795 0.114958 0.369077 0.667295 -0.303405 0.264097 0.040246 0.067872 0.018708 -0.205974 0.170868 0.164957 -0.057808 -0.443284 -0.841063 -0.400796 0.187143 -1.445661 0.010844 -0.492071 -0.532872 -0.857302 -0.244529 -0.283077 -0.118738 0.276816 -0.074196 0.514685 0.178747 -0.671602 0.365310 1.062686 0.388235 0.139732 0.749371 -0.035304 -0.381342 -0.084430 -0.041335 -0.199419 0.042070 -0.471670 -0.439681 0.265860 0.390735 -0.358333 0.560859 -0.528720 -0.754020 -0.528547 0.075902 0.637300 0.227949 -0.480566 -0.173974 0.151484 -0.352202 0.364014 0.387137 -0.243324 0.126031 0.096086 -0.639046 -0.133940 -0.737660 -0.690112 -0.225378 0.155925 -0.228646 -0.348881 0.381473 0.902207 -0.501682 0.861319 -0.590276 0.682249 -0.228132
et;0.316486 0.107323 -0.388732 -0.367187 -0.024132 0.095797 0.106501 0.699880 0.088273 0.048543 -0.035018 0.364541 0.106211 -0.503790 0.033444 0.026638 -0.812523 -0.107301 -0.090419 0.293015 -0.265781 0.005981 -0.100790 0.472031 -0.034187 0.754999 -0.436537 0.581958 -0.815379 1.599283 0.105571 -0.946235 0.470959 -0.064438 -0.155135 -0.175689 -0.217082 -0.655961 -0.382761 -0.828260 0.102535 0.199790 0.754122 0.028844 -0.445378 0.736482 0.327102 -0.582872 -0.126634 0.188778 -0.290527 -0.243131 -0.573784 0.485717 -0.296947 -0.572908 -0.310991 -0.335822 0.480072 0.853964 -0.567207 -0.272060 -0.337008 0.449450 0.374574 -0.156389 -0.750745 0.859753 -0.262141 -0.353180 0.075966 0.117435 0.645875 0.144190 -0.192580 1.348371 0.176036 -0.024874 -0.057422 0.183665 -0.342209 0.624245 -0.414728 -0.258094 -0.368224 -0.313289 -0.136474 -0.116463 0.561831 0.120717 0.243676 1.733758 -0.579880 -0.074457 -0.561482 -0.664254 0.096988 0.808803 -0.357662 -0.374194 -0.597349 -0.702586 0.037755 0.500778 -0.529512 -0.148220 -0.299790 0.156862 0.590486 -0.175894 -0.278424 -0.273276 0.464432 0.180198 2.158162 0.016444 -0.051106 1.023011 0.017969 -1.256979 0.717748 -0.093800 -0.742034 -0.487671 0.287138 0.294737 -0.042795 0.588443 1.268885 -0.729359 0.634962 0.570639 0.089714 0.067574 -0.652392 -0.400973 -0.009400 0.123144 -0.037097 0.382368 -0.472921 0.810236 -0.421027 -0.147691 -0.598088 0.132455 0.248765 -0.390628 0.640149 0.282276 0.439420 -0.008553 0.597918 -0.571535 0.260384 -0.253595 -0.488885 0.340323 -0.374195 0.677985 -0.836928 0.861388 -0.114611 -0.271776 0.362517 -0.160695 -0.074281 -0.453494 0.176698 0.323374 0.363170 -0.823687 0.169837 0.170136 0.054580 -0.585050 0.523601 -0.879897 -0.618663 0.434884 -0.247706 1.965742 0.875995 0.018704 -0.274025 -0.117166 0.464577 -0.395356 0.095759 -0.280361 0.106361 -0.133050 0.113404 -0.033232 -0.283339 -0.470043 -0.007284 -0.037473 0.621930 0.242583 -0.150242 0.202666 0.045631 -0.050764 0.433667 -0.777259 0.134131 0.275134 0.648085 0.112705 0.711051 0.508124 -0.484935 -1.829003 -0.268948 0.476520 0.606305 0.110470 0.109975 -0.143918 -0.351457 -0.338189 0.521170 -0.367014 -0.402599 -1.006359 0.670141 0.020350 0.242491 0.108650 0.248305 -0.107684 -0.228017 -0.330290 0.004854 0.248474 -0.431036 0.311330 -0.264641 0.481952 -0.222455 0.013135 -0.523771 -0.287211 -1.350282 -0.601512 -0.558935 1.016485 0.137755 0.098343 -0.321464 -0.024709 0.147182 0.294758 0.812492 0.243083 0.332821 -0.071301 0.645041 0.423624 -0.470329 0.370164 -0.465090 0.200259 -0.178229 -0.036628 -0.109896 0.115901 -0.124378 0.236488 0.244828 -0.312730 -0.445162 0.492222 0.896869 0.108710 -0.946235 0.218505 0.678649 -0.284809 0.164869 -0.257290 -0.638343 0.678677 0.799627 0.166660 -0.358072 -0.231897 -0.396777 -0.682668 -0.106608 0.168415 -0.669728 0.535343 0.666507 0.186053 0.338689 -0.114482 0.946342 -0.486745
le;1.124579 -0.543560 0.238867 -0.162199 0.857462 0.589412 -0.028821 0.245932 -0.001047 0.189089 -0.601808 -0.138758 0.195513 0.043243 0.120709 -0.116486 0.040069 0.196391 -0.078364 0.060506 0.172320 0.688548 0.110972 0.520907 0.177431 0.126955 0.437326 -0.102953 -1.472146 0.720299 0.401645 -0.605116 0.443605 0.333015 0.425813 -0.607263 -0.777572 -0.585564 -0.071248 -0.319254 0.436656 0.695043 -0.103292 0.169807 0.059457 0.664640 0.607719 -0.532468 0.645465 0.230968 0.128641 -0.232995 -0.192633 0.894716 -0.525388 -0.006042 -0.510554 0.123095 -0.487669 -0.172386 -0.355551 -0.053943 0.918321 0.602613 0.669127 0.809299 -0.640458 1.289252 0.111576 0.292211 0.207356 0.177801 0.088679 0.158139 0.418736 1.480804 0.377437 -0.254105 -0.170483 -0.214877 -0.096266 -0.320352 -0.288567 -1.052763 0.022413 -0.101228 -0.449992 -0.500935 0.017558 -0.001213 -0.247672 1.337866 0.500642 -0.897634 -0.610717 -0.075148 0.042358 -0.001485 0.285033 -0.425213 -0.140266 -0.311409 -0.373104 0.707706 -0.424048 -0.913331 0.307854 0.352126 0.465912 0.412824 0.222248 0.288231 -0.700559 0.871195 1.711297 0.580266 0.629748 0.764199 0.175724 -0.887098 0.389347 -0.747577 0.130372 -0.615255 -0.028918 0.020859 0.309149 -0.106642 1.991395 -0.062084 0.194515 0.867574 -0.169253 0.105248 0.508043 -0.944242 -0.265102 0.058584 -0.722556 0.108049 0.466132 -0.041423 -0.046538 -0.280080 0.593051 -0.295447 -0.131001 0.009941 -0.021066 -0.165035 0.149766 -0.363684 -0.009727 0.335818 0.970491 0.178238 -0.442874 0.195642 0.551309 0.368811 -0.734617 0.032115 0.211590 -0.119647 -0.379077 0.979921 -0.247309 -0.690743 0.973823 0.824739 0.400056 -1.274226 -0.307615 0.864045 -0.375255 -0.836335 0.102857 -0.471235 -0.047861 0.852242 -0.130415 2.179136 0.017302 -0.020159 -0.487936 -0.085417 0.101615 -0.299526 0.190244 -0.232389 -0.489225 0.261761 0.390039 -0.064017 -0.608127 -0.140055 0.303163 -0.424057 0.309243 -0.077064 -0.346329 -0.230012 -0.126331 -0.189266 0.746407 -0.367612 -0.490119 0.658811 0.317065 -0.272582 0.460732 0.283495 0.483603 -2.280863 -0.611360 0.539127 0.149732 -0.030411 0.070326 0.030459 -1.079707 -0.779864 -0.340284 0.364304 0.004463 0.173661 0.330354 0.311092 -0.189378 -0.105266 -0.994217 0.227650 0.067094 0.031058 1.705003 0.463569 -0.187924 -0.156826 -0.621985 0.358595 -0.144409 -0.132211 -0.725207 0.012144 -1.400799 -0.491926 -0.105534 0.418313 0.345670 0.151053 0.465560 0.291412 0.130581 0.003694 0.466638 0.293663 -0.117955 0.574718 -0.124948 -0.066465 -0.581533 0.048890 0.024245 -0.120217 -0.007263 0.456906 0.349573 0.288969 -0.130318 0.348009 -0.163107 0.096280 -0.624450 0.583473 0.380836 -0.037202 0.129038 -0.279223 0.365948 -0.080433 0.000304 0.670678 -1.100042 0.568321 -0.403651 -0.278336 0.239054 -0.576151 -0.644028 -0.406270 0.717109 0.286764 -0.579341 0.673956 0.818989 -0.758034 0.459159 -0.296383 -0.206616 0.260532
à;0.323910 -0.136448 -0.586515 0.216131 -0.286378 -0.305401 0.165048 1.033627 0.554756 0.076673 -0.124041 -0.508642 -0.131287 1.021967 -0.065660 0.168997 0.305835 -0.166267 0.492710 0.396992 0.536339 -0.205624 0.265803 0.870100 0.151787 0.290233 -0.856144 0.376518 0.040373 0.138488 0.072915 -0.310336 0.522454 -0.296282 0.685682 0.011445 0.640002 0.559081 0.152594 -0.872298 0.587443 -1.150776 -0.178995 -0.117314 -0.759874 0.089206 0.607906 0.813195 0.035805 -0.043737 0.054330 -0.330818 -0.194398 0.136259 -0.388708 0.110220 0.299913 -0.662172 -0.269668 0.544960 -0.037641 0.972962 0.573154 0.246363 -0.372706 0.336301 0.076542 1.742016 -0.400799 -0.478602 1.168527 -0.250653 1.009785 0.171644 0.149792 1.859933 -0.340710 -0.263048 -0.769573 0.193097 -0.140845 -0.859786 0.201748 -0.676781 0.631803 -0.443058 0.221902 -0.439241 0.091903 0.647614 -0.729107 1.347775 0.502075 0.155300 0.312425 -0.320761 0.009633 -0.029584 0.155924 0.031008 0.547632 -0.106415 0.574050 0.405653 -0.198295 0.916871 -0.079171 -0.350597 0.045101 0.268427 -0.877645 0.014080 0.379844 -0.193536 1.924531 0.248874 0.215681 1.239853 1.184578 -0.979646 0.909616 0.034048 0.393908 -0.731601 0.432707 -0.206808 -0.027890 0.194037 1.186739 -0.183373 0.044612 0.398943 -0.865827 0.524290 -0.593210 -1.085741 0.520886 0.238488 -0.004132 -0.327125 0.178457 -0.043017 -0.108277 0.518420 -0.187862 -0.102303 0.044252 0.084327 0.702209 -0.388489 0.746684 0.971127 -0.515946 -0.146276 0.192750 0.165428 -0.051953 1.343009 0.759881 0.346291 -0.227009 0.028462 -0.424493 0.180995 0.197009 0.091069 0.204861 -0.499434 -0.064790 0.559651 -0.602128 -0.884864 -0.102346 -0.009316 0.425578 -0.713034 0.086383 -0.852764 -0.563864 0.400676 0.006200 2.715616 0.708882 0.519255 -0.122266 -0.113265 0.295026 0.664174 0.031165 -0.189031 0.091928 -0.140284 -0.339025 -0.463840 -1.125625 -0.572974 0.797474 0.043026 0.308693 -0.130128 0.248547 0.131074 -0.520218 -0.125283 0.609623 0.498044 0.884320 0.196883 0.134321 -0.035790 0.556547 0.538902 -0.385860 -2.090442 -0.264814 0.140243 0.307672 0.780226 0.052236 -0.378332 0.236025 -0.661157 -0.749809 -0.090039 -0.062758 0.467692 0.596203 0.316948 0.085715 -0.138005 0.264205 -0.297625 0.620155 -0.504664 0.193356 -0.282849 -0.668080 -0.458631 -0.212198 0.802016 0.126641 0.449573 0.238115 -0.090309 -0.654886 -0.333417 -0.394559 -0.180172 -0.440787 -0.569477 -0.201463 0.191774 -0.142632 -0.362146 -0.031747 0.417678 -0.167615 0.022053 0.249567 0.042460 -0.602096 -0.839916 -0.035023 0.233998 -0.562510 -0.161094 0.048220 -0.084309 -0.917499 0.179838 0.124732 0.112813 -0.787671 -0.014580 0.669046 -0.727614 0.180427 -0.139758 -0.635990 -0.056199 -0.294809 0.052277 -0.121687 0.161312 0.322611 -0.868871 0.547977 -0.208509 -1.118409 -0.216366 0.693887 0.871427 -0.280522 0.885635 1.368108 -0.378570 0.755431 -0.008511 1.120632 -0.336008
en;0.043871 -0.774188 -0.609343 0.286240 0.387457 0.079986 0.925762 0.446462 0.210783 -0.648763 -0.612195 0.140809 0.411519 -0.074430 -0.226063 -0.279493 0.112866 0.821481 -0.089797 -0.103039 -0.937872 -0.207180 0.964218 1.094425 0.990484 0.105883 -0.783830 0.054686 -1.467081 -0.216360 0.129692 -0.105359 0.233221 -0.491851 -0.002999 -0.722766 -0.690113 -0.174988 -1.221273 -0.559869 0.601439 -0.369633 0.288273 0.317443 -0.586132 0.468215 -0.398181 -0.069338 0.672630 0.416424 -0.216997 -0.651300 -0.814937 -0.230180 -0.950428 0.478497 -0.755912 -0.417205 -0.136632 0.520138 0.582465 -0.338055 -0.463506 -0.386538 0.347816 -0.273767 -0.217801 0.872308 0.961808 -0.739386 0.206747 0.212412 0.812580 0.417204 -0.137980 0.827231 -0.227410 0.018064 -0.265635 -0.027571 -0.044134 0.124657 -0.439604 -0.434735 0.362611 -0.390059 -0.194277 0.599262 0.566123 0.393305 -0.498642 1.482419 -0.348324 -0.357121 -0.222993 -0.657962 -0.284462 -0.569887 0.581832 -0.835112 0.358171 -0.464329 0.089463 -0.634419 -0.654137 0.233597 0.947271 -0.530390 -0.363229 0.627156 -0.559484 -0.116778 -0.427385 0.745922 2.455220 0.220806 -0.394132 1.261663 0.550265 -1.503463 1.665443 -0.297720 0.429695 -1.383053 -1.144351 0.015435 0.109696 0.568991 2.256855 -0.266412 0.201213 0.418740 -0.185131 0.542603 0.015447 -0.122685 -0.104920 -0.017728 -0.251189 1.368066 0.148683 -0.298896 -0.715871 0.542819 -0.611883 -0.428357 -0.374090 -0.034740 -0.039614 -0.943910 0.541261 0.330975 0.193080 0.232458 -0.503138 -0.293443 0.158316 0.455629 -0.235826 0.922294 -0.208146 0.073213 0.536597 0.220403 -0.171916 1.298098 0.095112 -0.358883 0.073371 0.306331 -0.406025 -0.691919 0.805677 -0.067240 -0.072069 -0.406207 1.006266 0.153371 -0.755521 -0.879501 0.422228 2.941426 0.519205 0.597162 -0.758868 0.552675 0.185298 0.585864 0.806569 -0.248531 -0.968920 -0.080108 -0.121895 -0.164986 -1.229587 -1.128274 -0.351584 -0.374607 0.130433 0.078150 -0.247733 -0.462108 0.632004 -0.832228 0.381689 0.101403 1.248147 -0.251009 0.197584 -0.176511 1.328857 0.733820 -0.443451 -1.182996 0.422606 0.863735 0.903764 0.357081 0.311315 -0.914413 -0.447601 -0.699730 -0.388109 -0.287417 0.178972 0.266209 0.494728 0.200616 -0.070426 -0.219228 -0.478704 0.284145 -1.031772 0.045714 -0.306993 0.497619 0.187585 0.238718 -0.059163 -0.015694 -0.092092 -0.166080 0.027116 -0.062617 -0.699566 -0.131134 0.101317 -0.657775 -0.160423 -0.415171 0.419531 1.282093 -0.575409 -0.365751 0.515958 0.520147 0.552665 -0.226634 -0.374930 0.176715 -0.214272 -0.013543 -0.307022 0.226160 0.141299 0.394738 -0.336929 0.179201 0.504956 0.390605 0.168237 -0.104729 -0.281227 -0.763293 0.962404 0.029375 -0.565165 -0.096120 0.551434 0.006560 0.381972 0.012345 -0.107372 1.164909 0.173771 0.294422 -1.017808 -0.101369 -1.470090 0.578008 0.689812 0.534586 -0.357859 0.284269 0.503378 -0.047694 0.289252 -0.449411 0.237641 0.238427
des;0.008104 -0.044445 0.126286 0.221101 0.667043 -0.409099 -0.887408 0.222570 -0.064501 -0.314318 0.400486 -0.165381 -0.659980 -0.141945 -0.358114 0.448401 -0.592354 0.313140 0.345517 0.274246 0.538506 -0.097366 0.505172 0.040723 0.215142 0.417931 -0.133430 -0.067315 -0.420209 0.881731 -0.228694 -0.575259 0.201508 -0.350106 -0.203181 -0.318115 -0.564314 0.057136 0.053103 0.090543 -0.235647 -0.937920 0.399888 0.422216 -0.345628 1.085973 0.557320 -0.332110 0.487924 0.185618 0.023033 -0.673015 -0.788190 -0.281380 0.054748 -0.108982 0.529421 -0.189659 -0.203915 0.016619 0.424709 0.638930 -0.352332 -0.259249 0.224294 0.292338 -1.691257 1.103466 0.756894 -0.257497 0.121419 0.058884 0.520608 0.120937 -0.001935 2.211168 0.393082 -0.053830 0.172638 0.112107 -0.525412 -0.034575 -0.302080 -0.243165 0.006164 -0.229065 -0.167814 -1.105276 -0.429948 0.588241 0.027200 2.778088 0.488308 -0.714994 -0.927141 -0.586880 0.809496 0.603943 -0.165316 -0.262966 0.063969 -0.183583 0.028603 -0.091805 -0.479344 0.042952 -0.492143 -0.417273 0.124203 -0.266889 -0.335509 -0.007711 1.191911 -0.016181 2.283973 0.007410 0.349877 1.469305 -0.328621 -1.812219 0.645937 0.308267 -0.316320 -0.653086 0.150233 -0.521609 -0.677201 0.820371 1.645680 0.401025 -0.360563 0.411181 -0.288989 -0.244451 -0.985510 -1.082561 0.303636 -0.205004 -0.298454 0.098012 -0.027569 -0.000853 0.376955 0.152049 0.473777 0.118511 0.172573 0.016628 -0.320958 -0.148752 1.036664 -0.478480 -0.372141 -0.529224 -0.830107 -0.042991 -0.487542 0.239049 -0.446296 0.863856 -0.183994 0.017152 -0.118110 -0.080895 -0.497484 0.361784 0.159729 -0.119391 0.276651 -0.277056 0.218704 -0.358870 0.499095 0.588059 -0.113180 -0.077222 0.475691 0.497997 -0.098882 0.259792 0.229893 2.104046 0.446189 -0.587943 -0.210700 -0.257268 0.096724 -0.351771 0.578739 -0.615482 0.610169 -0.339082 0.012040 -0.001836 -0.960144 0.533917 0.513346 -0.214492 0.385370 -0.427996 -0.182296 -0.249940 -0.434752 0.189077 -0.410866 -1.001906 -0.263350 0.191657 0.596883 0.913014 0.686518 -0.394137 0.397820 -1.889609 -0.230678 0.317362 0.181936 1.023676 0.409409 -0.510543 0.109623 -0.905326 -0.386597 0.267091 -0.370031 0.531040 0.026309 0.164965 -0.231238 -0.380397 -0.189478 -0.005554 -0.314291 -0.033787 0.484927 -0.211645 -0.133863 -0.780474 0.080298 -0.039407 -0.950592 -0.537992 0.813725 -0.238860 -0.769782 -0.138160 -0.254827 0.308477 0.110255 -0.015853 0.452278 0.947518 -0.058244 -0.464909 -0.356049 0.505813 -0.004995 0.583036 -0.192309 -0.273197 -0.249022 -0.351799 -0.221803 0.290278 -0.333724 -0.583386 0.003876 0.213113 -0.673970 0.213811 0.383018 -0.069700 0.169412 0.680277 0.082863 -0.170068 -0.586635 -0.399553 -0.288790 -0.024859 0.351634 -0.098817 0.094126 1.987165 0.337760 -0.060543 -0.655539 -0.637068 -0.109348 -0.154952 0.137007 -0.054738 0.145426 0.227244 -0.079661 -0.270822 1.127475 -0.285282 -0.178827 0.195748
du;1.069581 -0.264446 0.590561 0.152582 0.279566 0.637000 -0.604783 0.741731 0.183450 0.092375 0.282228 0.130029 -0.063740 0.986826 0.887319 0.266678 -0.467422 0.149743 0.170651 -0.114024 -0.563634 -0.336963 0.521198 1.289817 -0.156314 0.709282 0.074724 0.332118 -0.886286 0.388267 0.435426 -1.136473 0.691048 -0.215167 -0.151876 0.088395 -0.252596 -0.717468 0.060891 0.312347 -0.222381 -0.018784 0.544923 0.570508 -0.115128 0.938127 0.298544 0.361454 -0.214397 -0.577122 -0.341239 0.004929 0.494481 0.674328 -0.135748 1.343668 -0.020082 -0.726660 -0.954177 -0.415012 -0.416087 0.163337 0.700150 -0.024583 0.043314 0.992190 -0.645007 1.235655 0.230776 0.522689 -0.837813 0.324078 0.447904 0.203000 0.534249 1.617245 0.613953 0.037341 0.863156 -0.300358 -0.023769 1.267652 -0.411351 -0.438010 0.116441 -0.797428 -0.023801 0.028441 -0.126952 0.384267 0.417992 1.617455 0.306592 -0.821693 0.381034 -0.051769 0.204257 0.051321 0.238279 -0.310063 -0.132477 -0.446808 -0.805746 0.741662 -1.106262 -0.223189 -1.039211 0.286631 -0.005151 0.240256 -0.165423 -0.369979 0.104274 1.384159 1.367255 -0.001110 0.217543 1.467587 0.393175 -0.975987 0.861529 -0.356959 0.164461 -0.469785 -0.113449 -0.184229 -0.420708 0.893731 2.030331 0.129663 -0.329493 1.152629 -0.360990 -0.609684 0.014705 -0.457520 -0.460571 -0.153448 0.407366 -0.435397 0.121876 0.220347 -0.401515 0.085759 -0.501479 -0.009468 0.020054 0.204477 -0.293803 -0.811838 0.467016 0.050086 -0.089145 -0.229518 0.374061 -0.403126 0.432460 0.408141 0.572856 1.306194 -0.473452 0.315748 0.750955 0.068336 -0.436041 0.541463 -1.024364 -0.376624 0.135337 -0.510081 0.181071 -1.105931 -0.342943 0.354113 -0.035599 -0.182394 -0.340353 0.169089 -0.772363 -0.006910 0.006951 2.462697 1.131385 0.863451 -0.550932 0.543273 -0.821439 0.107082 0.149837 -0.103819 -0.107553 0.508547 0.069391 0.100641 -0.005053 0.404784 0.704307 0.262660 -0.368730 0.020467 -0.578833 0.030739 -0.469805 -0.158844 0.553661 0.365539 0.342139 -0.016530 0.694226 0.403319 0.885786 1.483668 -0.090551 -2.116316 -0.342133 1.074010 0.165071 0.170193 0.614083 -0.322361 -0.335600 -0.011577 -0.236742 -0.491436 -0.285130 0.302860 0.754794 0.189840 -0.285558 -0.457752 -0.287468 -0.004915 -0.929039 0.840494 0.544163 0.048410 -0.198410 0.283230 0.033202 0.956483 -0.571130 0.034425 -0.562142 0.165077 -0.885536 -0.028951 -0.615268 -0.766580 -0.050799 0.289386 -0.402922 0.433979 -0.497147 0.414044 -0.210648 0.188472 -0.581784 0.298884 0.082251 -0.318511 -0.221976 0.437713 0.054140 -0.399802 -0.274586 0.395206 0.059914 -0.119330 -0.318460 0.218610 -0.546889 0.523470 -0.128566 0.978608 0.466779 -0.324523 -0.171977 -1.028513 0.137624 -0.079569 -0.030989 0.456569 -0.586386 0.438100 0.120362 -0.032720 0.473217 -0.428486 -0.295150 -0.300836 1.015333 0.366779 -0.682727 0.983234 0.676878 -1.005295 0.858044 -0.360542 0.730411 -0.025939
